"SURVEY_ID","INSPECTION_TYPE","DEFICIENCY","SEVERITY","RESIDENTS_AFFECTED","SQC","REG_SET_ID","TAG_NUMBER","CORRECTION_DATE","IS_COMPLAINT","SUPPRESS_ON_INSPECTION_TAB"
"RMW5","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","05/17/2019","1","0"
"RO03","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","09/08/2017","0","0"
"RO03","Health","RES RECORDS-COMPLETE/ACCURATE/ACCESSIBLE","2","1","0","FF10","0514","09/08/2017","0","0"
"RO03","Health","RESPONSIBILITIES OF PROVIDERS; REQUIRED NOTIF","2","1","0","E3BP","1022","09/08/2017","0","0"
"RO03","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","08/31/2017","0","0"
"RO03","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0915","08/31/2017","0","0"
"RPBW","Health","MENUS MEET RESIDENT NDS/PREP IN ADV/FOLLOWED","2","1","0","FF11","0803","01/10/2020","1","0"
"RPBW","Health","NUTRITIVE VALUE/APPEAR, PALATABLE/PREFER TEMP","2","1","0","FF11","0804","01/10/2020","1","0"
"RPBW","Health","SUFFICIENT DIETARY SUPPORT PERSONNEL","2","1","0","FF11","0802","01/10/2020","1","0"
"RPC5","Health","DISPOSE GARBAGE AND REFUSE PROPERLY","1","3","0","FF11","0814","09/30/2019","0","0"
"RPC5","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","09/30/2019","0","0"
"RPC5","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","10/01/2019","0","0"
"RPD8","Health","NOTICE REQUIREMENTS BEFORE TRANSFER/DISCHARGE","2","1","0","FF11","0623","02/05/2019","1","0"
"RPD8","Health","PERMITTING RESIDENTS TO RETURN TO FACILITY","2","1","0","FF11","0626","02/05/2019","1","0"
"RPD8","Health","TRANSFER AND DISCHARGE REQUIREMENTS","2","1","0","FF11","0622","02/05/2019","1","0"
"RPRM","Health","DISPOSE GARBAGE & REFUSE PROPERLY","2","1","0","FF09","0372","01/09/2017","0","0"
"RPRM","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","1","0","FF09","0371","01/09/2017","0","0"
"RPRM","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF09","0441","01/09/2017","0","0"
"RPRM","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE SORES","2","1","0","FF09","0314","01/09/2017","0","0"
"RQ2V","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF11","0677","05/05/2020","0","0"
"RQ2V","Health","DISPOSE GARBAGE AND REFUSE PROPERLY","2","1","0","FF11","0814","05/05/2020","0","0"
"RQ2V","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","1","3","0","FF11","0812","05/05/2020","0","0"
"RQ2V","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","2","0","FF11","0689","05/05/2020","0","0"
"RQ2V","Health","INFECTION CONTROL","2","2","0","ZT1N","210","05/05/2020","0","0"
"RQ2V","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","05/05/2020","0","0"
"RQ2V","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","05/05/2020","0","0"
"RQ2V","Health","NURSE AIDE PEFORM REVIEW-12 HR/YR IN-SERVICE","2","2","0","FF11","0730","05/05/2020","0","0"
"RQ2V","Health","REQUIRED IN-SERVICE TRAINING FOR NURSE AIDES","2","2","0","FF11","0947","05/05/2020","0","0"
"RQ2V","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","05/05/2020","0","0"
"RQ2V","Health","SUFFICIENT NURSING STAFF","2","2","0","FF11","0725","05/05/2020","0","0"
"RQ2V","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","05/05/2020","0","0"
"RQ2V","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","2","2","0","K307","0345","05/05/2020","0","0"
"RQ2V","LSC","GAS EQUIPMENT - QUALIFICATIONS AND TRAINING","2","2","0","K307","0926","05/05/2020","0","0"
"RQ2V","LSC","SMOKING REGULATIONS","2","1","0","K307","0741","05/05/2020","0","0"
"RQ2V","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","07/02/2020","0","0"
"RQ2V","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","1","0","K307","0374","05/05/2020","0","0"
"RQ2V","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","05/05/2020","0","0"
"RQ2V","LSC","UTILITIES - GAS AND ELECTRIC","2","2","0","K307","0511","05/05/2020","0","0"
"RQGI","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","11/11/2019","0","0"
"RQGI","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","11/11/2019","0","0"
"RQGI","Health","SAFE/FUNCTIONAL/SANITARY/COMFORTABLE ENVIRON","1","3","0","FF11","0921","11/11/2019","0","0"
"RQGI","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","11/20/2019","0","0"
"RQGI","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","1","0","K307","0225","11/20/2019","0","0"
"RQHX","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDERS","2","1","0","FF10","0386","07/31/2017","1","0"
"RQHX","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF10","0309","07/31/2017","1","0"
"RQHX","Health","PROVIDE/OBTAIN RADIOLOGY/DIAGNOSTIC SVCS","2","1","0","FF10","0508","07/31/2017","1","0"
"RQHX","Health","SERVICES PROVIDED MEET PROFESSIONAL STANDARDS","2","1","0","FF10","0281","07/31/2017","1","0"
"RQO0","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","3","1","0","FF11","0689","09/12/2019","1","0"
"RQO0","Health","REPORTING OF ALLEGED VIOLATIONS","2","1","0","FF11","0609","09/12/2019","1","0"
"RQZG","Health","ASSESSMENT ACCURACY/COORDINATION/CERTIFIED","2","1","0","FF10","0278","09/08/2017","0","0"
"RQZG","Health","HOUSEKEEPING & MAINTENANCE SERVICES","2","1","0","FF10","0253","09/08/2017","0","0"
"RQZG","Health","MAINTAIN NUTRITION STATUS UNLESS UNAVOIDABLE","2","1","0","FF10","0325","09/08/2017","0","0"
"RQZG","Health","NO CATHETER, PREVENT UTI, RESTORE BLADDER","2","1","0","FF10","0315","09/08/2017","0","0"
"RQZG","Health","SERVICES BY QUALIFIED PERSONS/PER CARE PLAN","2","1","0","FF10","0282","09/08/2017","0","0"
"RQZG","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","09/08/2017","0","0"
"RQZG","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","1","0","K307","0923","09/08/2017","0","0"
"RQZG","LSC","HVAC","1","2","0","K307","0521","09/08/2017","0","0"
"RQZG","LSC","SPRINKLER SYSTEM - INSTALLATION","1","3","0","K307","0351","09/08/2017","0","0"
"RQZG","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","09/08/2017","0","0"
"RS6G","Health","DIGNITY AND RESPECT OF INDIVIDUALITY","2","1","0","FF10","0241","02/03/2017","0","0"
"RS6G","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","1","0","FF10","0371","02/03/2017","0","0"
"RS6G","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","02/03/2017","0","0"
"RS6G","Health","ROUTINE/EMERGENCY DENTAL SERVICES IN NFS","2","1","0","FF10","0412","02/03/2017","0","0"
"RS6G","LSC","BUILDING CONSTRUCTION TYPE AND HEIGHT","2","1","0","K307","0161","02/10/2017","0","0"
"RS6G","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0916","02/10/2017","0","0"
"RS6G","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","02/10/2017","0","0"
"RS6G","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","02/10/2017","0","0"
"RS6G","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","2","0","K307","0225","02/10/2017","0","0"
"RTP6","Health","ACCURACY OF ASSESSMENTS","2","1","0","FF11","0641","01/15/2019","1","0"
"RTP6","Health","COORDINATION OF PASARR AND ASSESSMENTS","2","2","0","FF11","0644","01/15/2019","1","0"
"RTP6","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","2","0","FF11","0656","01/15/2019","1","0"
"RTP6","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","01/15/2019","1","0"
"RTP6","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","1","0","FF11","0842","01/15/2019","1","0"
"RTTU","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","1","0","K307","0923","04/11/2019","0","0"
"RTTU","LSC","SMOKE DETECTION","2","1","0","K307","0347","04/11/2019","0","0"
"RTTU","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","04/11/2019","0","0"
"RTTU","LSC","STANDARDS OF CONSTRUCTION FOR NEW NH","2","1","0","ZT1N","570","04/11/2019","0","0"
"RTWK","Health","COMPREHENSIVE ASSESSMENT 14 DAYS AFTER ADMIT","2","1","0","FF10","0273","09/29/2017","0","0"
"RTWK","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","09/29/2017","0","0"
"RTWK","Health","RES RECORDS-COMPLETE/ACCURATE/ACCESSIBLE","2","1","0","FF10","0514","09/29/2017","0","0"
"RTWK","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","1","0","K307","0923","10/02/2017","0","0"
"RTWK","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","10/02/2017","0","0"
"RTWK","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","1","0","K307","0374","10/02/2017","0","0"
"RVGY","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","2","0","FF11","0756","01/14/2019","0","0"
"RVGY","Health","ESSENTIAL EQUIPMENT, SAFE OPERATING CONDITION","2","2","0","FF11","0908","01/14/2019","0","0"
"RVGY","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","2","0","FF11","0758","01/14/2019","0","0"
"RVGY","Health","INFECTION CONTROL","2","2","0","ZT1N","210","01/14/2019","0","0"
"RVGY","Health","QAPI/QAA IMPROVEMENT ACTIVITIES","2","2","0","FF11","0867","01/14/2019","0","0"
"RVGY","Health","REQUEST/REFUSE/DSCNTNUE TRMNT;FORMLTE ADV DIR","2","2","0","FF11","0578","01/14/2019","0","0"
"RVGY","Health","TREATMENT/DEVICES TO MAINTAIN HEARING/VISION","2","1","0","FF11","0685","01/14/2019","0","0"
"RVGY","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","01/14/2019","0","0"
"RVGY","LSC","EP TRAINING PROGRAM","1","3","0","EP01","0037","01/14/2019","0","0"
"RVGY","LSC","FUNDAMENTALS - BUILDING SYSTEM CATEGORIES","2","2","0","K307","0901","01/14/2019","0","0"
"RVGY","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","01/14/2019","0","0"
"RVGY","LSC","GAS EQUIPMENT - PRECAUTIONS FOR HANDLING OXYG","2","2","0","K307","0929","01/14/2019","0","0"
"RVGY","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","01/14/2019","0","0"
"RVGY","LSC","HVAC","2","2","0","K307","0521","01/14/2019","0","0"
"RVGY","LSC","LTC AND ICF/IID SHARING PLAN WITH PATIENTS","1","3","0","EP01","0035","12/04/2018","0","0"
"RVGY","LSC","PROTECTION - OTHER","2","2","0","K307","0300","01/14/2019","0","0"
"RVGY","LSC","ROLES UNDER A WAIVER DECLARED BY SECRETARY","1","3","0","EP01","0026","01/14/2019","0","0"
"RVGY","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","01/14/2019","0","0"
"RVIC","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF09","0323","01/27/2017","1","0"
"RVOH","Health","ADMISSION PHYSICIAN ORDERS FOR IMMEDIATE CARE","2","1","0","FF11","0635","10/18/2018","1","0"
"RVOH","Health","SERVICES PROVIDED MEET PROFESSIONAL STANDARDS","2","1","0","FF11","0658","10/18/2018","1","0"
"RVOH","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE ULCER","3","1","0","FF11","0686","10/18/2018","1","0"
"RWDF","Health","FREE FROM ABUSE AND NEGLECT","2","1","0","FF11","0600","05/27/2019","1","0"
"RWDF","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","05/27/2019","1","0"
"RWDL","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF10","0312","08/01/2017","1","0"
"RWDL","Health","DEPARTMENT CRIMINAL HISTORY REVIEW","2","2","0","E3BP","0818","08/01/2017","0","0"
"RWDL","Health","DIGNITY AND RESPECT OF INDIVIDUALITY","2","2","0","FF10","0241","08/09/2017","0","0"
"RWDL","Health","DRUG RECORDS, LABEL/STORE DRUGS & BIOLOGICALS","2","1","0","FF10","0431","08/09/2017","0","0"
"RWDL","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","2","0","FF10","0371","08/01/2017","0","0"
"RWDL","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF10","0323","08/09/2017","0","0"
"RWDL","Health","MAINTAIN NUTRITION STATUS UNLESS UNAVOIDABLE","2","1","0","FF10","0325","08/01/2017","1","0"
"RWDL","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","2","0","FF10","0309","08/09/2017","0","0"
"RWDL","Health","RES RECORDS-COMPLETE/ACCURATE/ACCESSIBLE","1","2","0","FF10","0514","08/01/2017","1","0"
"RWDL","Health","RIGHT TO PROMPT EFFORTS TO RESOLVE GRIEVANCES","2","1","0","FF10","0166","08/16/2017","1","0"
"RWDL","Health","TREATMENT/CARE FOR SPECIAL NEEDS","2","1","0","FF10","0328","08/01/2017","1","0"
"RWDL","LSC","BUILDING CONSTRUCTION TYPE AND HEIGHT","2","2","0","K307","0161","09/01/2017","0","1"
"RWDL","LSC","GAS EQUIPMENT - PRECAUTIONS FOR HANDLING OXYG","2","1","0","K307","0929","08/01/2017","0","0"
"RWDL","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","08/01/2017","0","0"
"RWDL","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","08/01/2017","0","0"
"RWTB","Health","REQUEST/REFUSE/DSCNTNUE TRMNT;FORMLTE ADV DIR","2","1","0","FF11","0578","02/02/2018","0","0"
"RWTB","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","1","0","FF11","0842","02/02/2018","0","0"
"RWTB","LSC","DISCHARGE FROM EXITS","2","1","0","K307","0271","02/23/2018","0","0"
"RWTB","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","02/23/2018","0","0"
"RWTB","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","1","0","K307","0921","02/23/2018","0","0"
"RWTB","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","3","0","K307","0916","02/23/2018","0","0"
"RWTB","LSC","EP TESTING REQUIREMENTS","1","3","0","EP01","0039","02/23/2018","0","0"
"RWTB","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","02/23/2018","0","0"
"RWTB","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","02/23/2018","0","0"
"RWTB","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","02/23/2018","0","0"
"RX0T","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","12/18/2017","0","0"
"RX0T","LSC","ELECTRICAL SYSTEMS - OTHER","2","2","0","K307","0911","12/29/2017","0","0"
"RX0T","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","3","0","K307","0353","12/18/2017","0","0"
"RX2I","Health","PHARMACY SRVCS/PROCEDURES/PHARMACIST/RECORDS","2","1","0","FF11","0755","12/21/2018","1","0"
"RX2I","Health","QUALITY OF CARE","2","2","0","FF11","0684","12/21/2018","1","0"
"RYXH","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","1","0","FF10","0428","03/05/2017","1","0"
"RYXH","Health","RESIDENTS FREE OF SIGNIFICANT MED ERRORS","2","2","0","FF10","0333","03/05/2017","1","0"
"RYY3","Health","ACTIVITIES MEET INTERESTS/NEEDS OF EACH RES","2","2","0","FF10","0248","04/26/2017","0","0"
"RYY3","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF10","0312","04/26/2017","0","0"
"RYY3","Health","CORRIDORS HAVE FIRMLY SECURED HANDRAILS","2","1","0","FF10","0468","04/26/2017","0","0"
"RYY3","Health","DIGNITY AND RESPECT OF INDIVIDUALITY","2","1","0","FF10","0241","04/26/2017","0","0"
"RYY3","Health","DRUG RECORDS, LABEL/STORE DRUGS & BIOLOGICALS","2","1","0","FF10","0431","04/26/2017","0","0"
"RYY3","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","2","0","FF10","0371","05/12/2017","0","0"
"RYY3","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","2","0","FF10","0323","04/26/2017","0","0"
"RYY3","Health","FREQUENCY OF MEALS/SNACKS AT BEDTIME","2","2","0","FF10","0368","04/26/2017","0","0"
"RYY3","Health","HOUSEKEEPING & MAINTENANCE SERVICES","2","2","0","FF10","0253","04/26/2017","1","0"
"RYY3","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","2","0","FF10","0441","04/26/2017","0","0"
"RYY3","Health","MAINTAIN NUTRITION STATUS UNLESS UNAVOIDABLE","2","2","0","FF10","0325","04/26/2017","1","0"
"RYY3","Health","MAINTAINS EFFECTIVE PEST CONTROL PROGRAM","2","2","0","FF10","0469","05/12/2017","0","0"
"RYY3","Health","NG TREATMENT/SERVICES - RESTORE EATING SKILLS","2","1","0","FF10","0322","04/26/2017","0","0"
"RYY3","Health","NUTRITIVE VALUE/APPEAR, PALATABLE/PREFER TEMP","2","1","0","FF10","0364","04/26/2017","0","0"
"RYY3","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","2","0","FF10","0309","04/26/2017","0","0"
"RYY3","Health","RES RECORDS-COMPLETE/ACCURATE/ACCESSIBLE","2","2","0","FF10","0514","04/26/2017","1","0"
"RYY3","Health","SAFE/FUNCTIONAL/SANITARY/COMFORTABLE ENVIRON","2","2","0","FF10","0465","05/12/2017","0","0"
"RYY3","Health","SERVICES BY QUALIFIED PERSONS/PER CARE PLAN","2","1","0","FF10","0282","04/26/2017","1","0"
"RYY3","Health","SUFFICIENT DIETARY SUPPORT PERSONNEL","2","1","0","FF10","0362","04/26/2017","0","0"
"RYY3","LSC","ALCOHOL BASED HAND RUB DISPENSER (ABHR)","2","2","0","K307","0325","04/26/2017","0","0"
"RYY3","LSC","DOORS WITH SELF-CLOSING DEVICES","2","2","0","K307","0223","04/26/2017","0","0"
"RYY3","LSC","EGRESS DOORS","2","1","0","K307","0222","04/26/2017","0","0"
"RYY3","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","04/26/2017","0","0"
"RYY3","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","04/26/2017","0","0"
"RYY3","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","04/26/2017","0","0"
"RYY3","LSC","PORTABLE FIRE EXTINGUISHERS","2","2","0","K307","0355","04/26/2017","0","0"
"RYY3","LSC","SOILED LINEN AND TRASH CONTAINERS","2","2","0","K307","0754","04/26/2017","0","0"
"RYY3","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","2","0","K307","0225","04/26/2017","0","0"
"RYY3","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","04/26/2017","0","0"
"RYY3","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","04/26/2017","0","0"
"S0J6","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF10","0323","04/14/2017","1","0"
"S0LN","Health","DEVELOP COMPREHENSIVE CARE PLANS","2","1","0","FF10","0279","02/27/2017","0","0"
"S0LN","Health","HOUSEKEEPING & MAINTENANCE SERVICES","2","2","0","FF10","0253","02/27/2017","0","0"
"S0LN","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","02/27/2017","0","0"
"S0LN","Health","INFLUENZA AND PNEUMOCOCCAL IMMUNIZATIONS","2","1","0","FF10","0334","02/27/2017","0","0"
"S0LN","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF10","0309","02/27/2017","0","0"
"S0LN","Health","QAA COMMITTEE-MEMBERS/MEET QUARTERLY/PLANS","2","2","0","FF10","0520","02/27/2017","0","0"
"S0LN","Health","REASONABLE ACCOMMODATION OF NEEDS/PREFERENCES","2","1","0","FF10","0246","02/27/2017","0","0"
"S0LN","LSC","DOORS WITH SELF-CLOSING DEVICES","2","1","0","K307","0223","02/17/2017","0","0"
"S0LN","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","02/17/2017","0","0"
"S0LN","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","1","2","0","K307","0915","02/17/2017","0","1"
"S0LN","LSC","MEANS OF EGRESS - GENERAL","2","2","0","K307","0211","02/17/2017","0","0"
"S0LN","LSC","ORGANIZATION AND ADMINISTRATION","2","1","0","ZT1N","260","02/17/2017","0","0"
"S0LN","LSC","SPRINKLER SYSTEM - INSTALLATION","1","3","0","K307","0351","02/17/2017","0","0"
"S0LN","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","02/17/2017","0","0"
"S0LN","LSC","VERTICAL OPENINGS - ENCLOSURE","1","2","0","K307","0311","02/17/2017","0","0"
"S0Y9","Health","NOTIFY OF CHANGES (INJURY/DECLINE/ROOM, ETC.)","3","1","0","FF11","0580","03/23/2018","1","0"
"S0Y9","Health","QUALITY OF CARE","2","1","0","FF11","0684","03/23/2018","1","0"
"S0Y9","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","1","0","FF11","0842","03/23/2018","1","0"
"S2J8","Health","ENCODING/TRANSMITTING RESIDENT ASSESSMENTS","2","1","0","FF11","0640","04/01/2018","0","0"
"S2J8","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","05/22/2018","0","0"
"S2RN","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","10/09/2017","0","0"
"S45D","Health","REPORTING OF ALLEGED VIOLATIONS","2","1","0","FF11","0609","07/12/2019","1","0"
"S4G7","Health","DRUG RECORDS, LABEL/STORE DRUGS & BIOLOGICALS","2","2","0","FF10","0431","06/19/2017","0","0"
"S4G7","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","2","0","FF10","0371","06/19/2017","0","0"
"S4G7","Health","HOUSEKEEPING & MAINTENANCE SERVICES","2","2","0","FF10","0253","06/19/2017","0","0"
"S4G7","Health","NO CATHETER, PREVENT UTI, RESTORE BLADDER","2","1","0","FF10","0315","06/19/2017","0","0"
"S4G7","LSC","COOKING FACILITIES","2","2","0","K307","0324","06/16/2017","0","0"
"S4G7","LSC","CORRIDOR - DOORS","2","1","0","K307","0363","06/16/2017","0","0"
"S4G7","LSC","CORRIDORS - AREAS OPEN TO CORRIDOR","2","2","0","K307","0361","06/16/2017","0","0"
"S4G7","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","06/16/2017","0","0"
"S4G7","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","2","0","K307","0225","06/16/2017","0","0"
"S5UT","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","01/11/2019","0","0"
"S5UT","LSC","SPRINKLER SYSTEM - INSTALLATION","1","3","0","K307","0351","01/11/2019","0","0"
"S6LV","LSC","RUBBISH CHUTES, INCINERATORS, AND LAUNDRY CHU","1","2","0","K307","0541","03/28/2017","0","1"
"S6LV","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","03/28/2017","0","0"
"S6W1","Health","ACTIVITIES DAILY LIVING (ADLS)/MNTN ABILITIES","2","1","0","FF11","0676","10/09/2018","0","0"
"S6W1","Health","BOWEL/BLADDER INCONTINENCE, CATHETER, UTI","2","1","0","FF11","0690","10/09/2018","0","0"
"S6W1","Health","ENCODING/TRANSMITTING RESIDENT ASSESSMENTS","2","1","0","FF11","0640","10/09/2018","0","0"
"S6W1","Health","FREE OF MEDICATION ERROR RTS 5 PRCNT OR MORE","2","1","0","FF11","0759","10/09/2018","0","0"
"S6W1","Health","FREQUENCY OF MEALS/SNACKS AT BEDTIME","2","1","0","FF11","0809","10/09/2018","0","0"
"S6W1","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","10/09/2018","0","0"
"S6W1","Health","NUTRITION/HYDRATION STATUS MAINTENANCE","2","1","0","FF11","0692","10/09/2018","0","0"
"S6W1","Health","PAIN MANAGEMENT","2","1","0","FF11","0697","10/09/2018","0","0"
"S6W1","Health","QUALITY OF CARE","2","1","0","FF11","0684","10/09/2018","0","0"
"S6W1","Health","REPORTING OF REASONABLE SUSPICION OF A CRIME","2","1","0","FF11","0608","10/09/2018","0","0"
"S6W1","Health","REQUEST/REFUSE/DSCNTNUE TRMNT;FORMLTE ADV DIR","2","1","0","FF11","0578","10/09/2018","0","0"
