"FACILITY_ID","FACILITY_NAME","CERTIFICATION_NUMBER","AREA_OFFICE_ABBREV","FACILITY_ADDRESS_1","FACILITY_ADDRESS_2","FACILITY_CITY","FACILITY_ZIP","COUNTY","PHONE","FACILITY_WEBSITE","OPERATOR","OPERATOR_ADDRESS_1","OPERATOR_ADDRESS_2","OPERATOR_CITY","OPERATOR_STATE","OPERATOR_ZIP","MEDICARE_CERTIFIED","MEDICARE_NUMBER","MEDICAID_CERTIFIED","OWNERSHIP","MULTICAMPUS_FACILITY_ID","NOTES","OCCUPANCY_RATE","OCCUPANCY_REPORT_DATE","OCCUPANCY_EXCEPTION_COMMENT","AVERAGE_OCCUPIED_BEDS","INSP_STANDARD_HEALTH","INSP_LSC","INSP_TOTAL","INSP_HARM","INSP_PERCENT_HARM","COMP_RECEIVED","COMP_RECEIVED_PER_100","COMP_SELF_REPORTED","COMP_ONSITE","COMP_CITATIONS","COMP_CITATIONS_PER_100","ALL_SURVEYS","COMP_DEF_ADMINISTRATION","COMP_DEF_QUALITY_OF_CARE","COMP_DEF_RESIDENT_RIGHTS","COMP_DEF_RESIDENT_ASSESSMENT","COMP_DEF_DIETARY_SERVICES","COMP_DEF_PHYSICAL_ENVIRONMENT","COMP_DEF_OTHER_SERVICES","COMP_DEF_TOTAL","TOTAL_BEDS","EMPLOYEE_FLU_VACCINATION_RATE","VACCINATION_RATE_REPORT_DATE"
"4522","Norwich Rehabilitation & Nursing Center","0824304N","3SYR","88 Calvary Drive","","Norwich","13815","Chenango","6073363915","#http://www.norwichrehab.com/#","Norwich Operating Company, LLC","1775 Broadway, Suite 608","","New York","NY","10019","1","335759","1","Proprietary--LLC","","","0.98","21OCT2020","","77","10","11","21","1","0.05","65","84.2","0.65","14","3","3.9","5","0","1","1","0","0","0","1","3","80","0.88","31OCT2019"
"4533","St Marys Center Inc","7002349N","5NYC","516 West 126th Street","","New York","10027","New York","2126621826","#http://stmarysharlem.com/#","St Marys Center Inc","516 West 126th Street","","Ny","NY","10027","1","335762","1","Voluntary--Not for Profit Corporation","","","0.78","21OCT2020","","38","5","21","26","0","0.00","48","126.1","0.85","2","0","0.0","4","0","0","0","0","0","0","0","0","40","0.91","31OCT2019"
"4543","St Vincent Depaul Residence","7000366N","5NYC","900 Intervale Avenue","","Bronx","10459","Bronx","9176459225","#https://www.archcare.org/nursing-homes/san-vicente-de-paul#","St Vincent Depaul Residence","900 Intervale Ave","","Bronx","NY","10459","1","335763","1","Voluntary--Not for Profit Corporation","","","0.73","21OCT2020","","132","1","12","13","0","0.00","43","32.6","0.67","3","0","0.0","3","0","0","0","0","0","0","0","0","120","0.95","31OCT2019"
"4549","Eddy Heritage House Nursing and Rehabilitation Center","4102311N","4TROY","2920 Tibbits Avenue","","Troy","12180","Rensselaer","5182744125","#http://www.sphp.com/eddy-heritage-house-cc#","Heritage House Nursing Center, Inc","Upper Tibbets Avenue","","Troy","NY","12180","1","335760","1","Voluntary--Not for Profit Corporation","","","0.88","21OCT2020","","114","17","14","31","0","0.00","39","34.3","0.56","7","1","0.9","7","0","1","0","0","0","0","0","1","120","0.86","31OCT2019"
"4551","Ghent Rehabilitation & Nursing Center","1059302N","4TROY","1 Whittier Way","","Ghent","12075","Columbia","5188280800","#http://www.whittierhealth.com/nursing_homes/whittier_rehab.html#","GRNC Operating LLC","1 Whittier Way","","Ghent","NY","12075","1","335766","1","Proprietary--LLC","","","0.93","21OCT2020","","109","22","14","36","0","0.00","60","55.0","0.72","9","0","0.0","3","0","0","0","0","0","0","0","0","120","0.73","31OCT2019"
"4552","Luxor Nursing and Rehabilitation at Sayville","5154327N","7LI","300 Broadway Avenue","","Sayville","11782","Suffolk","6315679300","#http://www.sayvilleluxor.com/#","L&A Operational LLC","300 Broadway Avenue","","Sayville","NY","11782","1","335761","1","Proprietary--LLC","","","0.80","21OCT2020","","169","18","4","22","0","0.00","117","69.1","0.67","29","3","1.8","7","0","0","0","2","0","1","0","3","180","0.94","31OCT2019"
"4555","Iroquois Nursing Home Inc","3353300N","3SYR","4600 Southwood Heights Drive","","Jamesville","13078","Onondaga","3154691300","#http://www.iroquoisnursing.com/#","Iroquois Nursing Home Inc","4600 Southwood Hghts Drive","","Jamesville","NY","13078","1","335764","1","Voluntary--Not for Profit Corporation","","","0.90","21OCT2020","","159","13","8","21","0","0.00","52","32.6","0.12","22","5","3.1","9","0","2","1","1","0","0","1","5","160","0.97","31OCT2019"
"4710","Ten Broeck Center for Rehabilitation & Nursing","5567303N","6NROC","One Commons Drive","","Lake Katrine","12449","Ulster","8453366666","#http://www.tenbroeckcommons.com/#","Kingston NH Operation LLC","One Commons Drive","","Lake Katrine","NY","12449","1","335765","1","Proprietary--LLC","","","0.83","21OCT2020","","254","14","9","23","0","0.00","57","22.5","0.51","14","0","0.0","5","0","0","0","0","0","0","0","0","258","0.96","31OCT2019"
"4755","Our Lady of Mercy Life Center","0155301N","4TROY","2 Mercycare Lane","","Guilderland","12084","Albany","5184648100","#http://www.sphcs.org/OurLadyofMercyLifeCenter#","Our Lady of Mercy Life Ctr","2240 Western Avenue","","Guilderland","NY","12084","1","335767","1","Voluntary--Not for Profit Corporation","","","0.83","21OCT2020","","151","8","2","10","0","0.00","71","46.9","0.41","20","1","0.7","6","0","1","0","0","0","0","0","1","160","0.89","31OCT2019"
"4772","Rosa Coplon Jewish Home and Infirmary","1451304N","1BUFF","2700 North Forest Road","","Getzville","14068","Erie","7166393330","#https://www.weinbergcampus.org/Skilled-Nursing-Rehab/Rosa-Coplon-Living-Center.aspx#","Rosa Coplon Jewish Home and Infirmary Inc","2700 North Forest Road","","Getzville","NY","14068","1","335176","1","Voluntary--Not for Profit Corporation","","","0.73","21OCT2020","","172","35","32","67","0","0.00","95","55.1","0.42","24","4","2.3","6","0","1","3","0","0","0","0","4","180","0.00","01JAN1960"
"4799","Guthrie Cortland Medical Center","1101306N","3SYR","134 Homer Avenue","","Cortland","13045","Cortland","6077563909","#http://www.cortlandregional.org/medical-services/nursing-rehabilitation-center#","Guthrie Cortland Medical Center","134 Homer Avenue","","Cortland","NY","13045","1","335768","1","Voluntary--Not for Profit Corporation","","","0.81","07OCT2020","","75","19","10","29","1","0.03","85","113.5","0.92","14","3","4.0","7","1","0","1","0","0","1","0","3","80","0.94","31OCT2019"
"4808","Edna Tina Wilson Living Center","2754304N","2ROCH","700 Island Cottage Road","","Rochester","14612","Monroe","5853686100","#https://www.rochesterregional.org/locations/rochester/edna-tina-wilson-living-center#","North Park Nursing Home","700 Island Cottage Road","","Rochester","NY","14612","1","335769","1","Voluntary--Not for Profit Corporation","","","0.98","21OCT2020","","117","18","2","20","0","0.00","145","124.2","0.83","40","2","1.7","4","0","1","0","0","0","0","0","2","120","0.88","31OCT2019"
"4814","Throgs Neck Rehabilitation & Nursing Center","7000386N","5NYC","707 Throgs Neck Expressway","","Bronx","10465","Bronx","7184300003","#http://throgsneckrehab.com/#","Throgs Neck Operating Company, LLC","707 Throgs Neck Expressway","","Bronx","NY","10465","1","335771","1","Proprietary--LLC","","","0.80","21OCT2020","","198","2","4","6","0","0.00","47","23.8","0.30","6","0","0.0","3","0","0","0","0","0","0","0","0","205","0.90","31OCT2019"
"4815","NYS Veterans Home In NYC","7003383N","5NYC","178-50 Linden Blvd","","Jamaica","11434","Queens","7189900329","#http://www.nysvets.org/homes/stalbans/default.aspx#","New York State Department of Health","Empire State Plaza","Corning Tower  Room 1683","Albany","NY","12237","1","335770","1","Public--State","","","0.54","21OCT2020","","234","4","16","20","0","0.00","103","44.1","0.75","13","1","0.4","4","0","0","1","0","0","0","0","1","250","0.52","31OCT2019"
"4823","Richmond Center for Rehabilitation and Specialty Healthcare","7004324N","5NYC","91 Tompkins Avenue","","Staten Island","10304","Richmond","7188761200","#https://centershealthcare.com/richmond_center/#","SV Operating Three, LLC","91 Tompkins Avenue","","Staten Island","NY","10304","1","335772","1","Proprietary--LLC","","","0.95","21OCT2020","","287","14","5","19","2","0.11","304","106.1","0.69","39","1","0.3","6","0","1","0","0","0","0","0","1","372","0.88","31OCT2019"
"4826","Seton Health at Schuyler Ridge Residential Healthcare","4552300N","4TROY","1 Abele Boulevard","","Clifton Park","12065","Saratoga","5183711400","#http://www.sphp.com/schuyler-ridge-cc#","Seton Health at Schuyler Ridge Residential Healthcare","74 New Turnpike Road","","Troy","NY","12182","1","335774","1","Voluntary--Not for Profit Corporation","","","0.77","21OCT2020","","116","13","9","22","0","0.00","66","56.9","0.88","12","0","0.0","5","0","0","0","0","0","0","0","0","120","0.89","31OCT2019"
"4887","Bronx Gardens Rehabilitation and Nursing Center","7000397N","5NYC","2175 Quarry Rd","","Bronx","10457","Bronx","7189603910","#http://www.bronxgardens.com/#","SBNH Acquisition LLC","2175 Quarry Road","","Bronx","NY","10457","1","335775","1","Proprietary--LLC","","","0.90","21OCT2020","","192","12","10","22","0","0.00","93","48.5","0.29","17","1","0.5","6","0","0","0","0","0","0","1","1","199","0.00","01JAN1960"
"4898","Father Baker Manor","1435302N","1BUFF","6400 Powers Road","","Orchard Park","14127","Erie","7166670001","#http://www.chsbuffalo.org/Facilities/NursingHomes/FatherBaker#","WNY Catholic Long Term Care, Inc","6400 Powers Road","","Orchard Park","NY","14127","1","335777","1","Voluntary--Not for Profit Corporation","","","0.70","21OCT2020","","152","8","3","11","0","0.00","39","25.7","0.74","15","2","1.3","6","0","0","2","0","0","0","0","2","160","0.88","31OCT2019"
"5538","The Highlands at Brighton","2750306N","2ROCH","5901 Lac De Ville Blvd","","Rochester","14618","Monroe","5854427960","#http://www.urmc.rochester.edu/highlands-at-brighton/#","The Meadows at Westfall, Inc","601 Elmwood Ave, Box 612","","Rochester","NY","14642","1","335778","1","Voluntary--Not for Profit Corporation","","","0.89","21OCT2020","","139","30","12","42","0","0.00","112","80.5","0.72","28","5","3.6","5","0","2","0","1","0","0","2","5","145","0.82","31OCT2019"
"5546","Hopkins Center for Rehabilitation and Healthcare","7001395N","5NYC","155 Dean Street","","Brooklyn","11217","Kings","7186946700","#http://www.hopkinscenter.com/#","KFG Operating 1, LLC","155 Dean Street","","Brooklyn","NY","11217","1","335847","1","Proprietary--LLC","","","0.59","21OCT2020","","278","13","7","20","0","0.00","119","42.8","0.31","23","0","0.0","4","0","0","0","0","0","0","0","0","288","0.88","31OCT2019"
"5567","Casa Promesa","7000373N","5NYC","308 East 175 Street","","Bronx","10457","Bronx","7189607604","#https://www.acacianetwork.org/#","Promesa RHCF Inc","308 East 175 Street","","Bronx","NY","10457","1","335780","1","Voluntary--Not for Profit Corporation","","","0.80","21OCT2020","","102","9","7","16","1","0.06","118","116.1","0.85","8","3","3.0","4","0","0","2","1","0","0","0","3","108","0.49","31OCT2019"
"5638","Westhampton Care Center","5158302N","7LI","78 Old Country Road","","Westhampton","11977","Suffolk","6312880101","#http://westhamptonrehab.com/#","Hampton NH Operating LLC","460 Bayview Ave.","","Inwood","NY","11096","1","335782","1","Proprietary--LLC","","","0.87","21OCT2020","","173","12","6","18","1","0.06","44","25.4","0.50","18","2","1.2","6","1","0","1","0","0","0","0","2","180","0.77","31OCT2019"
"5670","Schervier Pavilion","3529301N","6NROC","22 Van Duzer Place","","Warwick","10990","Orange","8459875656","#https://www.stanthonycommunityhosp.org/long-term-care-schervier-pavilion#","Villa Frances at the Knolls","20 Grand Street","","Warwick","NY","10990","1","335784","1","Voluntary--Not for Profit Corporation","","","1.00","21OCT2020","","114","8","2","10","0","0.00","52","45.8","0.71","16","0","0.0","4","0","0","0","0","0","0","0","0","120","0.88","31OCT2019"
"5710","Nassau Rehabilitation & Nursing Center","2906305N","7LI","One Greenwich Street","","Hempstead","11550","Nassau","5165654800","#http://www.nassauecf.com/#","Nassau Operating Company, LLC","One Greenwich Street","","Hempstead","NY","11550","1","335787","1","Proprietary--LLC","","","0.77","21OCT2020","","263","19","7","26","1","0.04","61","23.2","0.21","20","1","0.4","6","0","1","0","0","0","0","0","1","280","0.53","31OCT2019"
"5714","Finger Lakes Center for Living","0501000N","3SYR","20 Park Avenue","","Auburn","13021","Cayuga","3152557188","#http://www.auburnhospital.org/programs-services/fingerlakes-center-for-living.php#","Auburn Community Hospital","Lansing Street","","Auburn","NY","13021","1","335785","1","Voluntary--Not for Profit Corporation","","","0.93","21OCT2020","","76","1","14","15","0","0.00","18","23.7","0.83","4","0","0.0","5","0","0","0","0","0","0","0","0","80","0.97","31OCT2019"
"5716","Highlands Living Center","2763300N","2ROCH","500 Hahnemann Trail","","Pittsford","14534","Monroe","5853831700","#https://www.highlandsatpittsford.org/living-options/living-center/#","Highlands Living Center Inc","500 Hahnemann Trail","","Pittsford","NY","14534","1","335786","1","Voluntary--Not for Profit Corporation","","","0.94","21OCT2020","","117","16","6","22","0","0.00","110","94.1","0.90","22","1","0.9","3","0","0","0","0","0","0","1","1","120","0.76","31OCT2019"
"5751","Western New York State Veterans Home","1801305N","1BUFF","220 Richmond Avenue","","Batavia","14020","Genesee","5853452000","#http://www.nysvets.org/homes/batavia/default.aspx#","New York State Department of Health","Empire State Plaza","Corning Tower  Room 1683","Albany","NY","12237","1","335788","1","Public--State","","","0.76","21OCT2020","","117","10","5","15","0","0.00","84","72.0","0.90","18","1","0.9","6","0","1","0","0","0","0","0","1","126","0.99","31OCT2019"
"5760","Wingate of Dutchess","1320301N","6NROC","3 Summit Court","","Fishkill","12524","Dutchess","8458961500","#http://wingatehealthcare.com/locations/wingate-at-fishkill-dutchess/#","Wingate of Dutchess, Inc","3 Summit Court","","Fishkill","NY","12524","1","335789","1","Proprietary--Business Corporation","","","0.90","21OCT2020","","152","10","10","20","0","0.00","33","21.7","0.45","12","1","0.7","7","0","0","1","0","0","0","0","1","160","0.69","31OCT2019"
"5774","Elderwood at Wheatfield","3121304N","1BUFF","2600 Niagara Falls Boulevard","","Niagara Falls","14304","Niagara","7162158000","#http://www.elderwood.com/locations/crestwood.php#","2600 Niagara Falls Boulevard Operating Company, LLC","2600 Niagara Falls Boulevard","31st Floor","Wheatfield","NY","14304","1","335790","1","Proprietary--LLC","","","0.79","21OCT2020","","124","9","14","23","0","0.00","112","90.1","0.83","22","2","1.6","6","0","0","2","0","0","0","0","2","123","0.93","31OCT2019"
"5790","Oneida Center for Rehabilitation and Nursing","3202317N","3SYR","1445 Kemble Street","","Utica","13501","Oneida","3157320100","#https://centershealthcare.com/oneida_center/#","Utica Operations Associates LLC","4770 White Plains Rd.","","Bronx","NY","10470","1","335794","1","Proprietary--LLC","","","0.98","14OCT2020","","114","48","26","74","0","0.00","218","191.8","0.74","44","19","16.7","11","0","8","4","1","1","1","4","19","120","0.86","31OCT2019"
"5904","Queens Boulevard Extended Care Facility","7003410N","5NYC","61-11 Queens Boulevard","","Woodside","11377","Queens","7182050287","#http://www.qbecf.com/#","Queens Boulevard Extended Care Facility Management LLC","61-11 Queens Boulevard","","Woodside","NY","11377","1","335791","1","Proprietary--LLC","","","0.81","14OCT2020","","266","5","3","8","0","0.00","59","22.2","0.58","5","0","0.0","5","0","0","0","0","0","0","0","0","280","0.82","31OCT2019"
"5905","Kendal at Ithaca","5401308N","3SYR","2230 North Triphammer Road","","Ithaca","14850","Tompkins","6072665310","#http://kai.kendal.org/#","Kendal at Ithaca, Inc","2230 North Triphammer Road","","Ithaca","NY","14850","1","335793","1","Voluntary--Not for Profit Corporation","","","0.90","21OCT2020","","35","2","7","9","0","0.00","23","64.9","0.96","7","0","0.0","3","0","0","0","0","0","0","0","0","48","0.96","31OCT2019"
"5907","Northern Manhattan Rehabilitation and Nursing Center","7002355N","5NYC","116 East 125th St","","New York","10035","New York","2124261284","#http://www.nmrehab.org/#","Northern Manhattan Nursing Home Inc","116 East 125th St","","Ny","NY","10035","1","335792","1","Proprietary--Business Corporation","","","-0.25","21OCT2020","","309","12","7","19","0","0.00","180","58.2","0.68","26","4","1.3","7","0","1","2","0","0","0","0","3","320","0.82","31OCT2019"
"6009","Meadowbrook Care Center, Inc","2904301N","7LI","320 West Merrick Road","","Freeport","11520","Nassau","5163778200","#http://meadowbrooklongisland.com/#","Meadowbrook Care Center, Inc","320 West Merrick Road","","Freeport","NY","11520","1","335796","1","Proprietary--Business Corporation","","","0.78","21OCT2020","","257","13","4","17","0","0.00","27","10.5","0.33","16","2","0.8","6","0","1","0","0","0","0","0","1","280","0.97","31OCT2019"
"6037","Union Plaza Care Center","7003393N","5NYC","33-23 Union Street","","Flushing","11354","Queens","7186700700","#http://unionplazacares.com/#","Union Plaza Nursing Home Inc","33-23 Union Street","","Flushing","NY","11354","1","335799","1","Proprietary--Business Corporation","","","0.81","21OCT2020","","260","4","8","12","0","0.00","35","13.4","0.94","5","1","0.4","4","0","1","0","0","0","0","0","1","280","0.67","31OCT2019"
"6050","Townhouse Center for Rehabilitation & Nursing","2950318N","7LI","755 Hempstead Turnpike","","Uniondale","11553","Nassau","5165651900","#http://townhouserehab.com/#","Townhouse Operating Co., LLC","377 Oak Street","","Garden City","NY","11530","1","335798","1","Proprietary--Business Corporation","","","0.81","21OCT2020","","266","16","3","19","6","0.32","67","25.2","0.18","32","12","4.5","12","3","5","3","1","0","0","0","12","280","0.73","31OCT2019"
"6057","MVHS Rehabilitation and Nursing Center","3227305N","3SYR","1650 Champlin Avenue","","Utica","13502","Oneida","3156248600","#https://mvhealthsystem.org/rnc#","St. Lukes Home Residential Health Care Facility, Inc.","Po Box 479","","Utica","NY","13503","1","335801","1","Voluntary--Not for Profit Corporation","","","0.91","21OCT2020","","203","11","6","17","0","0.00","86","42.3","0.72","9","0","0.0","5","0","0","0","0","0","0","0","0","202","0.81","31OCT2019"
"6083","Nottingham RCHF","3353301N","3SYR","1305 Nottingham Road","","Jamesville","13078","Onondaga","3154460123","#https://www.lorettocny.org/locations/nottingham#","Nottingham Res Hlth Care Facility","1305 Nottingham Road","","Jamesville","NY","13078","1","335800","1","Voluntary--Not for Profit Corporation","","","0.95","21OCT2020","","39","5","3","8","0","0.00","35","88.7","0.83","6","0","0.0","4","0","0","0","0","0","0","0","0","40","0.91","31OCT2019"
"6141","Helen Hayes Hospital RHCF","4322300N","6NROC","51 N Route 9W","","West Haverstraw","10993","Rockland","8457864000","#http://www.helenhayeshospital.org/#","New York State Department of Health","Empire State Plaza","Corning Tower  Room 1683","Albany","NY","12237","1","335823","1","Public--State","","","0.00","21OCT2020","","21","4","0","4","0","0.00","2","9.4","0.50","1","0","0.0","3","0","0","0","0","0","0","0","0","25","0.78","31OCT2019"
