"FACILITY_ID","SURVEY_ID","INITIAL_SURVEY_DATE","SURVEY_TYPE","TOTAL_VISITS_REQUIRED"
"6518","ZRM0","09/27/2019","CERTIFICATION","2"
"6519","CJNW","06/25/2020","COMPLAINT","1"
"6519","IXES","07/03/2018","CERTIFICATION","3"
"6519","N6HE","09/12/2019","CERTIFICATION","2"
"6519","SWDC","09/02/2020","COMPLAINT","1"
"6519","TX52","03/28/2017","CERTIFICATION","3"
"6528","3DLI","12/12/2018","CERTIFICATION/COMPLAINT","2"
"6528","C6CO","07/26/2017","CERTIFICATION/COMPLAINT","2"
"6528","MYHZ","05/29/2020","COMPLAINT","1"
"6528","TBU8","01/10/2020","CERTIFICATION/COMPLAINT","2"
"6745","7ULI","12/08/2016","CERTIFICATION","2"
"6745","CXLC","12/18/2019","CERTIFICATION","2"
"6745","ND7N","06/26/2020","COMPLAINT","1"
"6745","QDMD","03/16/2018","CERTIFICATION","2"
"6871","BXHY","03/11/2020","CERTIFICATION/COMPLAINT","2"
"6871","OQ1G","12/12/2018","CERTIFICATION","2"
"6871","P6BJ","06/02/2017","CERTIFICATION","2"
"6871","PV5V","06/27/2020","COMPLAINT","1"
"7016","CI0P","04/28/2017","CERTIFICATION","3"
"7016","FWNN","06/29/2020","COMPLAINT","1"
"7016","PGT6","10/31/2018","CERTIFICATION/COMPLAINT","2"
"7016","ZDDE","09/08/2020","CERTIFICATION","2"
"7064","3MEQ","04/21/2017","CERTIFICATION","2"
"7064","B5R3","06/02/2020","COMPLAINT","1"
"7064","YLQ7","01/25/2019","CERTIFICATION","2"
"7069","1KXR","05/26/2017","CERTIFICATION","2"
"7069","2YM7","06/12/2017","COMPLAINT","2"
"7069","5DTG","09/04/2020","COMPLAINT","1"
"7069","CPBL","12/06/2016","COMPLAINT","2"
"7069","G06D","10/11/2018","CERTIFICATION","2"
"7069","TSFZ","10/25/2018","COMPLAINT","2"
"7069","UW8N","06/23/2020","COMPLAINT","1"
"7268","02DX","12/24/2019","COMPLAINT","2"
"7268","14WS","03/09/2017","COMPLAINT","2"
"7268","2ROC","08/26/2019","CERTIFICATION","2"
"7268","5PYM","08/22/2020","COMPLAINT","1"
"7268","T04Y","12/06/2017","CERTIFICATION/COMPLAINT","2"
"7268","Y09K","05/27/2020","COMPLAINT","1"
"7278","NL43","03/01/2017","CERTIFICATION","2"
"7278","RVOM","06/15/2020","COMPLAINT","1"
"7278","V19I","08/31/2018","CERTIFICATION/COMPLAINT","2"
"7278","VNJL","07/14/2020","COMPLAINT","1"
"7279","5H0Q","08/24/2020","COMPLAINT","1"
"7279","6D2Z","05/19/2020","COMPLAINT","1"
"7279","7F1T","10/01/2020","COMPLAINT","1"
"7279","K8Y2","04/06/2017","CERTIFICATION","1"
"7279","Q9RV","02/11/2019","CERTIFICATION/COMPLAINT","2"
"7279","VWNG","07/16/2020","COMPLAINT","1"
"7298","MDTP","05/11/2018","CERTIFICATION/COMPLAINT","2"
"7298","TKDZ","08/31/2017","CERTIFICATION","2"
"7298","URRO","01/22/2020","CERTIFICATION/COMPLAINT","2"
"7298","VPBQ","06/09/2020","COMPLAINT","1"
"7605","6TJD","11/28/2018","COMPLAINT","2"
"7605","6VF6","07/07/2020","COMPLAINT","1"
"7605","C03B","08/21/2019","CERTIFICATION","2"
"7605","EJNF","11/09/2017","CERTIFICATION","2"
"7605","S382","05/27/2020","COMPLAINT","1"
"7643","IJOJ","09/04/2020","COMPLAINT","1"
"7643","O4C2","12/08/2016","CERTIFICATION","2"
"7643","X8H4","02/07/2020","CERTIFICATION","2"
"7643","X9D7","06/29/2020","COMPLAINT","1"
"7643","ZF4T","04/17/2018","CERTIFICATION/COMPLAINT","2"
"7665","0ND2","09/23/2020","COMPLAINT","1"
"7665","LGD1","05/04/2020","COMPLAINT","1"
"7665","PY2T","03/24/2017","CERTIFICATION","2"
"7665","RQHX","06/01/2017","COMPLAINT","2"
"7665","VG9H","01/10/2019","CERTIFICATION","2"
"7711","0JS8","09/29/2020","COMPLAINT","1"
"7711","0MOC","09/30/2020","COMPLAINT","1"
"7711","15GQ","02/08/2017","CERTIFICATION/COMPLAINT","2"
"7711","4TVJ","09/04/2020","COMPLAINT","1"
"7711","9TKX","05/18/2018","CERTIFICATION/COMPLAINT","2"
"7711","H6XK","08/13/2019","CERTIFICATION/COMPLAINT","2"
"7711","JHFE","06/16/2020","COMPLAINT","1"
"7734","1E27","09/06/2018","CERTIFICATION/COMPLAINT","2"
"7734","BSFB","06/04/2020","COMPLAINT","1"
"7734","R2XL","01/15/2020","CERTIFICATION/COMPLAINT","2"
"7734","TJVC","03/31/2017","CERTIFICATION/COMPLAINT","2"
"7745","BTXZ","05/06/2020","COMPLAINT","1"
"7745","E0E7","03/28/2018","CERTIFICATION/COMPLAINT","2"
"7745","P2YV","12/05/2019","CERTIFICATION","2"
"7758","C80Y","05/24/2017","CERTIFICATION","2"
"7758","JS7K","06/19/2020","COMPLAINT","1"
"7758","XWQM","02/07/2019","CERTIFICATION","2"
"7786","4ILS","06/30/2020","COMPLAINT","1"
"7786","9ZJV","06/11/2019","CERTIFICATION","1"
"7786","BOBT","01/03/2018","CERTIFICATION/COMPLAINT","2"
"7786","FR3N","10/16/2018","COMPLAINT","2"
"7786","II2U","08/14/2018","COMPLAINT","2"
"7786","VMM1","02/14/2019","COMPLAINT","2"
"7789","6FGG","11/06/2018","CERTIFICATION/COMPLAINT","2"
"7789","7V27","09/08/2017","CERTIFICATION/COMPLAINT","2"
"7789","9PN5","02/05/2018","COMPLAINT","2"
"7789","9UHX","07/10/2020","COMPLAINT","1"
"7789","YPET","06/02/2020","COMPLAINT","1"
"7789","ZTIG","10/31/2019","CERTIFICATION","2"
"7823","0GEB","01/24/2019","COMPLAINT","1"
"7823","49PZ","02/19/2020","CERTIFICATION","2"
"7823","610R","06/29/2017","CERTIFICATION","2"
"7823","D33I","09/30/2020","COMPLAINT","1"
"7823","IDDP","07/09/2019","COMPLAINT","2"
"7823","NXC1","05/28/2020","COMPLAINT","2"
"7823","TSJX","12/12/2018","CERTIFICATION","2"
"7875","2VP5","05/04/2020","COMPLAINT","1"
"7875","IM85","12/13/2019","CERTIFICATION","1"
"7875","MZER","08/05/2020","COMPLAINT","1"
"7875","R0WD","02/15/2018","CERTIFICATION/COMPLAINT","2"
"7875","XIY8","04/23/2019","COMPLAINT","2"
"8555","870O","05/07/2020","COMPLAINT","1"
"8555","NM2E","08/03/2017","CERTIFICATION/COMPLAINT","2"
"8555","X3A7","10/23/2019","CERTIFICATION","2"
"8555","YUF8","09/28/2018","CERTIFICATION","2"
"9135","4M3D","04/16/2019","CERTIFICATION/COMPLAINT","2"
"9135","R4NV","11/21/2017","CERTIFICATION/COMPLAINT","2"
"9135","R9MA","06/08/2020","COMPLAINT","1"
"9135","XVY2","09/23/2020","COMPLAINT","1"
"9136","0EG7","04/25/2018","CERTIFICATION","2"
"9136","OHHK","09/01/2020","COMPLAINT","1"
"9136","PBPN","01/17/2017","CERTIFICATION","2"
"9136","PIFX","06/26/2020","COMPLAINT","1"
"9186","24BF","03/17/2017","CERTIFICATION","2"
"9186","3RWR","06/04/2020","COMPLAINT","1"
"9186","PDL1","07/17/2018","CERTIFICATION","2"
"9186","R78X","12/31/2019","CERTIFICATION","2"
"9198","2LI4","03/13/2017","CERTIFICATION","2"
"9198","7AXM","08/21/2018","COMPLAINT","2"
"9198","INYV","08/23/2018","CERTIFICATION","2"
"9198","XJJF","06/09/2020","COMPLAINT","1"
"9198","ZSRU","07/24/2019","CERTIFICATION/COMPLAINT","2"
"9337","E4JM","04/12/2019","CERTIFICATION/COMPLAINT","2"
"9337","EOJ9","08/24/2020","COMPLAINT","1"
"9337","GIRJ","06/10/2020","COMPLAINT","1"
"9337","K932","01/05/2018","CERTIFICATION","2"
"9472","276R","06/18/2020","COMPLAINT","2"
"9472","DRKZ","10/11/2019","CERTIFICATION/COMPLAINT","2"
"9472","KTTW","06/17/2020","COMPLAINT","1"
"9472","KVXO","01/25/2018","CERTIFICATION/COMPLAINT","2"
"9472","MT8W","06/04/2020","COMPLAINT","1"
"9514","84SF","03/16/2018","CERTIFICATION/COMPLAINT","2"
"9514","9FOL","08/22/2019","CERTIFICATION","2"
"9514","BJ3S","08/29/2020","COMPLAINT","1"
"9514","LG3X","05/06/2020","COMPLAINT","1"
"9514","QD82","08/20/2020","COMPLAINT","1"
"9514","YMOF","03/07/2019","COMPLAINT","2"
"9952","H89M","07/17/2019","CERTIFICATION","2"
"9952","S2RN","08/23/2017","CERTIFICATION","2"
"9952","UWHD","06/22/2020","COMPLAINT","1"
"10108","5GYV","02/16/2018","CERTIFICATION","2"
"10108","5LQU","05/20/2019","COMPLAINT","2"
"10108","D2HR","09/18/2019","CERTIFICATION/COMPLAINT","2"
"10108","EE87","06/24/2020","COMPLAINT","1"
"10108","W81N","08/21/2020","COMPLAINT","1"
"10108","YVZU","09/13/2019","COMPLAINT","2"
"10353","OOH3","06/12/2020","COMPLAINT","1"
"10353","QJU5","02/14/2020","CERTIFICATION","2"
